"","recorder","Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","Delta.Time..s.","Inband.Power..dB.FS.","SNR.NIST.Quick..dB.FS.","Sound.Type","file.name","lon","lat","date","time","PowerDb","NoisevalueDb"
"6386","M3",62,"Spectrogram 1",1,1790.798585914,1791.597839014,786.238,1096.938,0.7993,-55.91,10.66,"2_PwurP_P4","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",23.7765237640912,41.3194645850919
"6387","M3",63,"Spectrogram 1",1,1792.820035257,1793.661354357,736.526,1007.426,0.8413,-31.98,24.8,"2_PwurP_P5","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",66.316444336931,42.4627737179891
"6388","M3",64,"Spectrogram 1",1,1796.686389459,1797.569774359,23.9,255,0.8834,-52.45,11.53,"2_PwurS_S1","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",29.5744135585366,44.6416073405246
"6389","M3",65,"Spectrogram 1",1,1799.231379459,1800.009599559,47.8,247,0.7782,-54.4,10.37,"2_PwurS_S2","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",27.1183784418373,42.7434699022344
"6390","M3",66,"Spectrogram 1",1,1801.566039759,1802.554589559,39.8,239,0.9885,-53.53,11.6,"2_PwurS_S3","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",29.5021448998854,43.2029212491425
"6391","M3",67,"Spectrogram 1",1,1804.111029759,1805.099579659,31.9,247,0.9885,-52.14,13.94,"2_PwurS_S4","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",32.0507957336379,43.8530277586249
"6392","M3",68,"Spectrogram 1",1,1806.568673559,1807.473091559,31.9,207.2,0.9044,-53.1,12.33,"2_PwurS_S5","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",27.6344839522227,43.3588773055881
"6393","M3",69,"Spectrogram 1",1,1811.2,1811.432349352,0,8000,0.2323,-37.07,18.36,"3_Phaser1","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",17.9233194700618,61.8530862578546
"6394","M3",70,"Spectrogram 1",1,1814.241664249,1816.269440415,0,8000,2.0278,-33.79,18.7,"3_Upsweep1","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",55.0363461233983,61.8530862578546
"6395","M3",71,"Spectrogram 1",1,1818.233848576,1820.375320689,0,8000,2.1415,-30.33,18.48,"3_Downsweep1","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",63.1685559857133,61.8530862578546
"6396","M3",72,"Spectrogram 1",1,1823.261043659,1825.331065159,0,8000,2.07,-33.11,20.02,"3_Upsweep2","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",56.9535648746153,61.8530862578546
"6397","M3",73,"Spectrogram 1",1,1827.213874169,1829.326141009,0,8000,2.1123,-37.06,17.74,"3_Downsweep2","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",NA,61.8530862578546
"6398","M3",74,"Spectrogram 1",1,1832.219946579,1834.311090749,0,8000,2.0911,-34.71,18.71,"3_Upsweep3","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",51.7661031303023,61.8530862578546
"6399","M3",75,"Spectrogram 1",1,1836.254376239,1838.366643079,0,8000,2.1123,-36.95,17.91,"3_Downsweep3","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",26.9889503730743,61.8530862578546
"6400","M3",76,"Spectrogram 1",1,1840.257121899,1840.510593919,0,8000,0.2535,-36.25,18.22,"3_Phaser2","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",41.8535446581164,61.8530862578546
"6401","M3",77,"Spectrogram 1",1,1849.586218779,1854.074901599,580,1080.8,4.4887,-41.74,17.21,"3_Hfunstart","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",53.4181974935265,47.4312889122259
"6402","M3",78,"Spectrogram 1",1,1864.982931729,1866.518338949,143.4,470.1,1.5354,-52.58,10.97,"3_Pmor_start","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",28.951391224205,44.6553899166189
"6403","M3",79,"Spectrogram 1",1,1867.543701289,1868.574317089,159.3,709.1,1.0306,-47.4,11.12,"3_Pmor_P1","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",49.0552678981443,47.4432550410292
"6404","M3",80,"Spectrogram 1",1,1854.119519279,1860.916279029,580,1526.5,6.7968,-40.01,18.64,"3_Hfuntrill","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",55.5829056917623,48.3749977267357
"6405","M3",81,"Spectrogram 1",1,1869.818806709,1870.592179809,326.7,756.9,0.7734,-50.8,11.06,"3_Pmor_P2","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",24.350033277341,46.4496398943939
"6406","M3",82,"Spectrogram 1",1,1871.945582729,1872.927171669,294.8,669.3,0.9816,-52.76,10.72,"3_Pmor_P3","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",NA,45.8441802826521
"6407","M3",83,"Spectrogram 1",1,1874.473917869,1875.291908649,318.7,693.2,0.818,-51.7,11.93,"3_Pmor_P4","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",33.768497002552,45.6509301142533
"6408","M3",84,"Spectrogram 1",1,1876.989821669,1877.792939889,278.9,605.5,0.8031,-52.52,10.55,"3_Pmor_P5","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",35.3196802620576,45.1820081432187
"6409","M3",85,"Spectrogram 1",1,1879.785862879,1880.648471339,294.8,701.1,0.8626,-51.72,11.77,"3_Pmor_P6","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",21.5225023334962,46.176954429391
"6410","M3",86,"Spectrogram 1",1,1882.589773909,1883.705215879,255,669.3,1.1154,-52.38,10.79,"3_Pmor_P7","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",NA,46.400324520709
"6411","M3",87,"Spectrogram 1",1,1885.653521189,1886.977178999,159.3,390.4,1.3237,-54.62,10.52,"3_Pmor_P8","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",23.308805875593,42.8079832473167
"6412","M3",88,"Spectrogram 1",1,1889.205782179,1890.544312549,127.5,398.4,1.3385,-54.28,10.54,"3_Pmor_P9","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",17.7856015453207,43.4139732252712
"6413","M3",89,"Spectrogram 1",1,1892.722002369,1894.268748569,127.5,398.4,1.5467,-54.01,10.82,"3_Pmor_P10","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",24.7698325753132,43.4139732252712
"6414","M3",90,"Spectrogram 1",1,1916.533321659,1923.726599259,589.6,1381.6,7.1933,-35.67,21.62,"3_Halbstart","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",61.4193854846352,48.0345731787161
"6415","M3",91,"Spectrogram 1",1,1923.894863059,1928.564183659,748.9,1593.5,4.6693,-42.53,18.81,"3_Halbpeak","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",53.3465975066451,45.3637877035134
"6416","M3",92,"Spectrogram 1",1,1928.951441759,1931.959157259,358.5,900.3,3.0077,-52.34,10.68,"3_Halbend","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",NA,48.2957097601926
"6417","M3",93,"Spectrogram 1",1,1934.67408468,1935.51540368,661.334,980.034,0.8413,-28.92,16.26,"3_PwurP_P1","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",69.0520518982728,46.1612763199226
"6418","M3",94,"Spectrogram 1",1,1936.616343418,1937.394563518,605.247,1043.447,0.7782,-46.31,14.56,"3_PwurP_P2","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",45.2279177941169,47.1404297837753
"6419","M3",95,"Spectrogram 1",1,1938.52426508,1939.17628738,609.87,1024.17,0.652,-54.24,10.74,"3_PwurP_P3","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",NA,47.0430097777758
"6420","M3",96,"Spectrogram 1",1,1940.229585914,1941.028839014,786.238,1096.938,0.7993,-57.68,9.37,"3_PwurP_P4","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",NA,41.3194645850919
"6421","M3",97,"Spectrogram 1",1,1942.251035257,1943.092354357,736.526,1007.426,0.8413,-57.08,10.73,"3_PwurP_P5","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",NA,42.4627737179891
"6422","M3",98,"Spectrogram 1",1,1946.117389459,1947.000774359,23.9,255,0.8834,-52.77,12.48,"3_PwurS_S1","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",26.184843245243,44.6416073405246
"6423","M3",99,"Spectrogram 1",1,1948.662379459,1949.440599559,47.8,247,0.7782,-54.5,13.57,"3_PwurS_S2","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",28.0973761629846,42.7434699022344
"6424","M3",100,"Spectrogram 1",1,1950.997039759,1951.985589559,39.8,239,0.9885,-54.7,12.2,"3_PwurS_S3","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",12.4985936702699,43.2029212491425
"6425","M3",101,"Spectrogram 1",1,1953.542029759,1954.530579659,31.9,247,0.9885,-52.53,12.6,"3_PwurS_S4","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",27.2336676662395,43.8530277586249
"6426","M3",102,"Spectrogram 1",1,1955.999673559,1956.904091559,31.9,207.2,0.9044,-52.59,13.52,"3_PwurS_S5","M3_20190823_060003",116.971133965999,4.74398796446621,"20190823","0600",30.7507559811418,43.3588773055881
"8773","M4",1,"Spectrogram 1",1,1511.85,1512.082349352,0,8000,0.2323,-32.71,20.56,"1_Phaser1","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",61.533268874053,59.1953981732569
"8774","M4",2,"Spectrogram 1",1,1514.891664249,1516.919440415,0,8000,2.0278,-37.3,18.76,"1_Upsweep1","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",49.3887022748868,59.1953981732569
"8775","M4",3,"Spectrogram 1",1,1518.883848576,1521.025320689,0,8000,2.1415,-38.03,19.02,"1_Downsweep1","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",45.3645087846886,59.1953981732569
"8776","M4",4,"Spectrogram 1",1,1523.911043659,1525.981065159,0,8000,2.07,-38.57,18.28,"1_Upsweep2","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",42.8197870986193,59.1953981732569
"8777","M4",5,"Spectrogram 1",1,1527.863874169,1529.976141009,0,8000,2.1123,-35.09,19.81,"1_Downsweep2","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",56.0537802475678,59.1953981732569
"8778","M4",6,"Spectrogram 1",1,1532.869946579,1534.961090749,0,8000,2.0911,-29.63,19.55,"1_Upsweep3","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",65.9898563364826,59.1953981732569
"8779","M4",7,"Spectrogram 1",1,1536.904376239,1539.016643079,0,8000,2.1123,-28.85,22.05,"1_Downsweep3","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",67.1229846886344,59.1953981732569
"8780","M4",8,"Spectrogram 1",1,1540.907121899,1541.160593919,0,8000,0.2535,-37.29,19.77,"1_Phaser2","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",49.5909368198965,59.1953981732569
"8781","M4",9,"Spectrogram 1",1,1550.236218779,1554.724901599,580,1080.8,4.4887,-46.27,17.41,"1_Hfunstart","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",42.5850313156779,47.6482490615766
"8782","M4",10,"Spectrogram 1",1,1565.632931729,1567.168338949,143.4,470.1,1.5354,-59.42,9.9,"1_Pmor_start","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",23.0527686455527,38.5669270808517
"8783","M4",11,"Spectrogram 1",1,1568.193701289,1569.224317089,159.3,709.1,1.0306,-33.99,12.64,"1_Pmor_P1","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",60.8177128791672,42.9361208318357
"8784","M4",12,"Spectrogram 1",1,1554.769519279,1561.566279029,580,1526.5,6.7968,-38.56,19.11,"1_Hfuntrill","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",57.5611363243109,48.2990170284193
"8785","M4",13,"Spectrogram 1",1,1570.468806709,1571.242179809,326.7,756.9,0.7734,-31.62,29.6,"1_Pmor_P2","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",63.4567235421696,43.4716327855419
"8786","M4",14,"Spectrogram 1",1,1572.595582729,1573.577171669,294.8,669.3,0.9816,-53.96,11.68,"1_Pmor_P3","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",42.3506516778533,39.840056587751
"8787","M4",15,"Spectrogram 1",1,1575.123917869,1575.941908649,318.7,693.2,0.818,-57.44,11.15,"1_Pmor_P4","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",17.1848327787584,40.3344441089092
"8788","M4",16,"Spectrogram 1",1,1577.639821669,1578.442939889,278.9,605.5,0.8031,-58.84,10.99,"1_Pmor_P5","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",17.0689554769616,38.6383501453404
"8789","M4",17,"Spectrogram 1",1,1580.435862879,1581.298471339,294.8,701.1,0.8626,-38.98,20.5,"1_Pmor_P6","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",63.2029347206791,41.1266960650939
"8790","M4",18,"Spectrogram 1",1,1583.239773909,1584.355215879,255,669.3,1.1154,-58.22,11.17,"1_Pmor_P7","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",NA,40.5213431248307
"8791","M4",19,"Spectrogram 1",1,1586.303521189,1587.627178999,159.3,390.4,1.3237,-60.51,10.82,"1_Pmor_P8","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",19.369538304268,36.7974260881715
"8792","M4",20,"Spectrogram 1",1,1589.855782179,1591.194312549,127.5,398.4,1.3385,-59.66,10.32,"1_Pmor_P9","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",19.8607542032663,37.6242978931984
"8793","M4",21,"Spectrogram 1",1,1593.372002369,1594.918748569,127.5,398.4,1.5467,-59.47,10.52,"1_Pmor_P10","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",19.9635153896318,37.6242978931984
"8794","M4",22,"Spectrogram 1",1,1617.183321659,1624.376599259,589.6,1381.6,7.1933,-48.98,13.43,"1_Halbstart","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",34.5653952287487,48.0875174092816
"8795","M4",23,"Spectrogram 1",1,1624.544863059,1629.214183659,748.9,1593.5,4.6693,-44.96,18.29,"1_Halbpeak","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",50.0377252162524,43.7042749544671
"8796","M4",24,"Spectrogram 1",1,1629.601441759,1632.609157259,358.5,900.3,3.0077,-27.8,33.51,"1_Halbend","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",69.5164124046585,47.3934561802381
"8797","M4",25,"Spectrogram 1",1,1635.32408468,1636.16540368,661.334,980.034,0.8413,-37.04,24.9,"1_PwurP_P1","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",59.8828370293185,47.1247437517331
"8798","M4",26,"Spectrogram 1",1,1637.266343418,1638.044563518,605.247,1043.447,0.7782,-35.81,26.11,"1_PwurP_P2","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",61.1585060429691,47.5130101756115
"8799","M4",27,"Spectrogram 1",1,1639.17426508,1639.82628738,609.87,1024.17,0.652,-36.75,21.96,"1_PwurP_P3","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",60.4764046831978,47.4645546840337
"8800","M4",28,"Spectrogram 1",1,1640.879585914,1641.678839014,786.238,1096.938,0.7993,-45.55,15.41,"1_PwurP_P4","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",50.7769680713579,38.3183525568521
"8801","M4",29,"Spectrogram 1",1,1642.901035257,1643.742354357,736.526,1007.426,0.8413,-32.52,24.7,"1_PwurP_P5","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",63.5376619003914,40.1803115871849
"8802","M4",30,"Spectrogram 1",1,1646.767389459,1647.650774359,23.9,255,0.8834,-54.94,14.43,"1_PwurS_S1","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",19.3058728637092,43.0469908225668
"8803","M4",31,"Spectrogram 1",1,1649.312379459,1650.090599559,47.8,247,0.7782,-56.7,13.26,"1_PwurS_S2","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",20.6373459543583,40.6841843832969
"8804","M4",32,"Spectrogram 1",1,1651.647039759,1652.635589559,39.8,239,0.9885,-55.76,13.86,"1_PwurS_S3","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",23.6309747206263,41.8003904139129
"8805","M4",33,"Spectrogram 1",1,1654.192029759,1655.180579659,31.9,247,0.9885,-54.84,13.47,"1_PwurS_S4","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",17.2550882083904,42.4889700373497
"8806","M4",34,"Spectrogram 1",1,1656.649673559,1657.554091559,31.9,207.2,0.9044,-54.68,14.71,"1_PwurS_S5","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",25.7702706609574,42.3054328570843
"8807","M4",35,"Spectrogram 1",1,1661.319,1661.551349352,0,8000,0.2323,-36.55,18.99,"2_Phaser1","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",52.6752542861759,59.1953981732569
"8808","M4",36,"Spectrogram 1",1,1664.360664249,1666.388440415,0,8000,2.0278,-39.51,17.29,"2_Upsweep1","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",28.0175763441838,59.1953981732569
"8809","M4",37,"Spectrogram 1",1,1668.352848576,1670.494320689,0,8000,2.1415,-35.52,19.32,"2_Downsweep1","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",55.2052381587436,59.1953981732569
"8810","M4",38,"Spectrogram 1",1,1673.380043659,1675.450065159,0,8000,2.07,-37.86,18.01,"2_Upsweep2","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",45.9227511355774,59.1953981732569
"8811","M4",39,"Spectrogram 1",1,1677.332874169,1679.445141009,0,8000,2.1123,-36.11,18.74,"2_Downsweep2","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",53.424905335207,59.1953981732569
"8812","M4",40,"Spectrogram 1",1,1682.338946579,1684.430090749,0,8000,2.0911,-31.98,19,"2_Upsweep3","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",62.2063536669602,59.1953981732569
"8813","M4",41,"Spectrogram 1",1,1686.373376239,1688.485643079,0,8000,2.1123,-28.7,20.51,"2_Downsweep3","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",67.3245666336545,59.1953981732569
"8814","M4",42,"Spectrogram 1",1,1690.376121899,1690.629593919,0,8000,0.2535,-34.23,20.9,"2_Phaser2","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",58.0993155906976,59.1953981732569
"8815","M4",43,"Spectrogram 1",1,1699.705218779,1704.193901599,580,1080.8,4.4887,-44.27,13.02,"2_Hfunstart","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",49.0511575259032,47.6482490615766
"8816","M4",44,"Spectrogram 1",1,1715.101931729,1716.637338949,143.4,470.1,1.5354,-58.88,10.18,"2_Pmor_start","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",19.3517044822733,38.5669270808517
"8817","M4",45,"Spectrogram 1",1,1717.662701289,1718.693317089,159.3,709.1,1.0306,-57.07,10.5,"2_Pmor_P1","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",39.392277579705,42.9361208318357
"8818","M4",46,"Spectrogram 1",1,1704.238519279,1711.035279029,580,1526.5,6.7968,-30.32,30.96,"2_Hfuntrill","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",67.6978301705581,48.2990170284193
"8819","M4",47,"Spectrogram 1",1,1719.937806709,1720.711179809,326.7,756.9,0.7734,-46.13,13.64,"2_Pmor_P2","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",46.047037962543,43.4716327855419
"8820","M4",48,"Spectrogram 1",1,1722.064582729,1723.046171669,294.8,669.3,0.9816,-40.66,14.43,"2_Pmor_P3","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",54.7160909544805,39.840056587751
"8821","M4",49,"Spectrogram 1",1,1724.592917869,1725.410908649,318.7,693.2,0.818,-36.06,12.32,"2_Pmor_P4","M4_20190823_060003",116.970937997103,4.74437898024917,"20190823","0600",59.0916012824044,40.3344441089092
