"","wav.file","center.freq","high.freq","noise.valuedb","noise.file"
"358","M5_20190823_084009.wav",3150,3548,50.9610100798097,2
"359","M5_20190823_084009.wav",4000,4467,44.7237736197795,2
"360","M5_20190823_084009.wav",5000,5623,49.2660794485888,2
"361","M5_20190823_084009.wav",6300,7079,52.9896309739545,2
"362","M6_20190823_084009.wav",100,112,31.6252082690654,2
"363","M6_20190823_084009.wav",125,141,29.271255360109,2
"364","M6_20190823_084009.wav",160,178,29.653433406338,2
"365","M6_20190823_084009.wav",200,224,29.1206355981099,2
"366","M6_20190823_084009.wav",250,282,29.3366848682056,2
"367","M6_20190823_084009.wav",315,355,30.983629355359,2
"368","M6_20190823_084009.wav",400,447,30.6674217664515,2
"369","M6_20190823_084009.wav",500,562,31.8556467465799,2
"370","M6_20190823_084009.wav",630,708,31.1817518552306,2
"371","M6_20190823_084009.wav",800,891,30.8767502236986,2
"372","M6_20190823_084009.wav",1000,1122,30.2645752579597,2
"373","M6_20190823_084009.wav",1250,1413,30.3542148498758,2
"374","M6_20190823_084009.wav",1600,1778,39.0571554011729,2
"375","M6_20190823_084009.wav",2000,2239,36.59046362252,2
"376","M6_20190823_084009.wav",2500,2818,36.2067247337712,2
"377","M6_20190823_084009.wav",3150,3548,52.2406282036217,2
"378","M6_20190823_084009.wav",4000,4467,43.3677448249036,2
"379","M6_20190823_084009.wav",5000,5623,45.7545622852395,2
"380","M6_20190823_084009.wav",6300,7079,45.0901324793197,2
"381","M1_20190823_100005.wav",100,112,39.8845435869193,2
"382","M1_20190823_100005.wav",125,141,33.7972620521765,2
"383","M1_20190823_100005.wav",160,178,34.3383228715916,2
"384","M1_20190823_100005.wav",200,224,35.7154966926346,2
"385","M1_20190823_100005.wav",250,282,41.0103181603972,2
"386","M1_20190823_100005.wav",315,355,44.5995850252729,2
"387","M1_20190823_100005.wav",400,447,46.7247651337104,2
"388","M1_20190823_100005.wav",500,562,44.7471820408668,2
"389","M1_20190823_100005.wav",630,708,44.1845338488285,2
"390","M1_20190823_100005.wav",800,891,45.7423198905403,2
"391","M1_20190823_100005.wav",1000,1122,44.2770520991106,2
"392","M1_20190823_100005.wav",1250,1413,44.7911341056512,2
"393","M1_20190823_100005.wav",1600,1778,45.0883602630592,2
"394","M1_20190823_100005.wav",2000,2239,44.8352805981706,2
"395","M1_20190823_100005.wav",2500,2818,43.7377951546757,2
"396","M1_20190823_100005.wav",3150,3548,48.7079034124842,2
"397","M1_20190823_100005.wav",4000,4467,54.3792570274239,2
"398","M1_20190823_100005.wav",5000,5623,56.2053566108673,2
"399","M1_20190823_100005.wav",6300,7079,62.2022871788951,2
"400","M2_20190823_100005.wav",100,112,32.6245371832689,2
"401","M2_20190823_100005.wav",125,141,30.8994361441838,2
"402","M2_20190823_100005.wav",160,178,32.2485151833839,2
"403","M2_20190823_100005.wav",200,224,31.8687888620179,2
"404","M2_20190823_100005.wav",250,282,33.0743071217832,2
"405","M2_20190823_100005.wav",315,355,35.1495175211772,2
"406","M2_20190823_100005.wav",400,447,37.7166873205972,2
"407","M2_20190823_100005.wav",500,562,38.7266442489455,2
"408","M2_20190823_100005.wav",630,708,39.660652653499,2
"409","M2_20190823_100005.wav",800,891,39.2383401219233,2
"410","M2_20190823_100005.wav",1000,1122,38.8957896834497,2
"411","M2_20190823_100005.wav",1250,1413,38.7252687673873,2
"412","M2_20190823_100005.wav",1600,1778,39.9610371548058,2
"413","M2_20190823_100005.wav",2000,2239,41.4462054538007,2
"414","M2_20190823_100005.wav",2500,2818,44.097850752646,2
"415","M2_20190823_100005.wav",3150,3548,48.3367796226027,2
"416","M2_20190823_100005.wav",4000,4467,52.2900000752176,2
"417","M2_20190823_100005.wav",5000,5623,55.8768476106339,2
"418","M2_20190823_100005.wav",6300,7079,64.2289886316327,2
"419","M3_20190823_100005.wav",100,112,33.08944552231,2
"420","M3_20190823_100005.wav",125,141,31.3724069964965,2
"421","M3_20190823_100005.wav",160,178,30.9107228772283,2
"422","M3_20190823_100005.wav",200,224,32.970418924607,2
"423","M3_20190823_100005.wav",250,282,35.7717987592715,2
"424","M3_20190823_100005.wav",315,355,39.3578951661932,2
"425","M3_20190823_100005.wav",400,447,40.1315464377983,2
"426","M3_20190823_100005.wav",500,562,39.3557990429662,2
"427","M3_20190823_100005.wav",630,708,38.9033818234816,2
"428","M3_20190823_100005.wav",800,891,40.1808861378662,2
"429","M3_20190823_100005.wav",1000,1122,41.2286878008458,2
"430","M3_20190823_100005.wav",1250,1413,41.5174498688196,2
"431","M3_20190823_100005.wav",1600,1778,44.6909864076801,2
"432","M3_20190823_100005.wav",2000,2239,44.5840612448932,2
"433","M3_20190823_100005.wav",2500,2818,44.2561960853118,2
"434","M3_20190823_100005.wav",3150,3548,50.2283588147584,2
"435","M3_20190823_100005.wav",4000,4467,51.8143920772909,2
"436","M3_20190823_100005.wav",5000,5623,56.1055641100623,2
"437","M3_20190823_100005.wav",6300,7079,64.2811555541376,2
"438","M4_20190823_100005.wav",100,112,31.749526828096,2
"439","M4_20190823_100005.wav",125,141,28.2341196288131,2
"440","M4_20190823_100005.wav",160,178,28.7436049793063,2
"441","M4_20190823_100005.wav",200,224,28.2750659576094,2
"442","M4_20190823_100005.wav",250,282,29.1045126519389,2
"443","M4_20190823_100005.wav",315,355,30.9476681235043,2
"444","M4_20190823_100005.wav",400,447,31.878938389826,2
"445","M4_20190823_100005.wav",500,562,32.520077923338,2
"446","M4_20190823_100005.wav",630,708,32.8295321374043,2
"447","M4_20190823_100005.wav",800,891,32.9256181795883,2
"448","M4_20190823_100005.wav",1000,1122,32.5885164083301,2
